timestamp_seconds,frame_idx,face_id,x,y,w,h,emotion,emotion_score,p_neutral,p_happiness,p_surprise,p_sadness,p_anger,p_disgust,p_fear,p_contempt
86.200000,2586,1,304,97,117,117,neutral,0.9740,0.9740,0.0002,0.0006,0.0160,0.0058,0.0004,0.0001,0.0029
86.233333,2587,1,303,97,117,117,neutral,0.9687,0.9687,0.0002,0.0005,0.0202,0.0063,0.0004,0.0001,0.0035
86.266667,2588,1,303,97,117,117,neutral,0.9713,0.9713,0.0002,0.0003,0.0195,0.0053,0.0003,0.0000,0.0030
86.300000,2589,1,302,97,117,117,neutral,0.9646,0.9646,0.0001,0.0002,0.0274,0.0043,0.0003,0.0000,0.0030
86.333333,2590,1,302,97,117,117,neutral,0.9692,0.9692,0.0002,0.0004,0.0228,0.0043,0.0003,0.0000,0.0028
86.366667,2591,1,302,95,116,116,neutral,0.9664,0.9664,0.0002,0.0004,0.0269,0.0029,0.0002,0.0001,0.0028
86.400000,2592,1,303,95,114,114,neutral,0.9767,0.9767,0.0002,0.0001,0.0153,0.0042,0.0003,0.0000,0.0033
86.433333,2593,1,303,95,114,114,neutral,0.9766,0.9766,0.0002,0.0001,0.0154,0.0041,0.0003,0.0000,0.0033
86.466667,2594,1,304,95,112,112,neutral,0.9596,0.9596,0.0002,0.0002,0.0317,0.0038,0.0003,0.0000,0.0042
86.500000,2595,1,304,95,112,112,neutral,0.9597,0.9597,0.0002,0.0001,0.0333,0.0027,0.0002,0.0000,0.0037
86.533333,2596,1,304,95,113,113,neutral,0.9614,0.9614,0.0003,0.0002,0.0310,0.0026,0.0003,0.0000,0.0042
86.566667,2597,1,304,94,115,115,neutral,0.9625,0.9625,0.0002,0.0002,0.0306,0.0028,0.0003,0.0000,0.0033
86.600000,2598,1,302,93,117,117,neutral,0.9615,0.9615,0.0002,0.0002,0.0329,0.0022,0.0002,0.0000,0.0028
86.633333,2599,1,302,94,117,117,neutral,0.9677,0.9677,0.0002,0.0005,0.0257,0.0032,0.0002,0.0001,0.0025
86.666667,2600,1,302,93,117,117,neutral,0.9813,0.9813,0.0001,0.0002,0.0142,0.0019,0.0001,0.0000,0.0021
86.700000,2601,1,303,93,116,116,neutral,0.9865,0.9865,0.0001,0.0002,0.0096,0.0016,0.0001,0.0000,0.0018
86.733333,2602,1,303,93,117,117,neutral,0.9807,0.9807,0.0001,0.0002,0.0144,0.0021,0.0001,0.0000,0.0022
86.766667,2603,1,303,93,118,118,neutral,0.9840,0.9840,0.0001,0.0003,0.0113,0.0021,0.0001,0.0000,0.0020
86.800000,2604,1,302,92,118,118,neutral,0.9878,0.9878,0.0001,0.0002,0.0086,0.0014,0.0001,0.0000,0.0018
86.833333,2605,1,302,92,118,118,neutral,0.9867,0.9867,0.0001,0.0003,0.0093,0.0015,0.0001,0.0000,0.0019
86.866667,2606,1,302,93,118,118,neutral,0.9801,0.9801,0.0002,0.0006,0.0139,0.0026,0.0002,0.0000,0.0024
86.900000,2607,1,303,93,117,117,neutral,0.9840,0.9840,0.0001,0.0004,0.0115,0.0018,0.0001,0.0000,0.0019
86.933333,2608,1,303,94,117,117,neutral,0.9808,0.9808,0.0002,0.0006,0.0125,0.0029,0.0002,0.0000,0.0027
86.966667,2609,1,304,95,115,115,neutral,0.9814,0.9814,0.0001,0.0003,0.0124,0.0031,0.0002,0.0000,0.0025
87.000000,2610,1,305,96,113,113,neutral,0.9855,0.9855,0.0001,0.0001,0.0087,0.0031,0.0002,0.0000,0.0023
87.033333,2611,1,304,96,114,114,neutral,0.9884,0.9884,0.0001,0.0002,0.0057,0.0035,0.0002,0.0000,0.0021
87.066667,2612,1,305,96,113,113,neutral,0.9879,0.9879,0.0001,0.0001,0.0057,0.0037,0.0002,0.0000,0.0023
87.100000,2613,1,304,95,115,115,neutral,0.9867,0.9867,0.0001,0.0002,0.0074,0.0032,0.0002,0.0000,0.0021
87.133333,2614,1,303,94,116,116,neutral,0.9817,0.9817,0.0001,0.0006,0.0099,0.0049,0.0003,0.0000,0.0024
87.166667,2615,1,304,95,115,115,neutral,0.9867,0.9867,0.0001,0.0004,0.0070,0.0037,0.0002,0.0000,0.0019
87.200000,2616,1,304,95,115,115,neutral,0.9882,0.9882,0.0001,0.0003,0.0059,0.0036,0.0002,0.0000,0.0019
87.233333,2617,1,305,95,115,115,neutral,0.9889,0.9889,0.0001,0.0004,0.0053,0.0031,0.0001,0.0000,0.0020
87.266667,2618,1,306,95,114,114,neutral,0.9912,0.9912,0.0001,0.0001,0.0041,0.0027,0.0001,0.0000,0.0017
87.300000,2619,1,306,94,114,114,neutral,0.9904,0.9904,0.0002,0.0001,0.0048,0.0023,0.0001,0.0000,0.0021
87.333333,2620,1,306,94,115,115,neutral,0.9872,0.9872,0.0002,0.0002,0.0067,0.0030,0.0002,0.0000,0.0026
87.366667,2621,1,305,94,115,115,neutral,0.9821,0.9821,0.0002,0.0005,0.0092,0.0046,0.0003,0.0000,0.0031
87.400000,2622,1,306,94,116,116,neutral,0.9828,0.9828,0.0002,0.0008,0.0089,0.0044,0.0003,0.0001,0.0026
87.433333,2623,1,307,95,114,114,neutral,0.9895,0.9895,0.0002,0.0003,0.0044,0.0032,0.0002,0.0000,0.0022
87.466667,2624,1,308,95,113,113,neutral,0.9918,0.9918,0.0002,0.0002,0.0038,0.0019,0.0001,0.0000,0.0020
87.500000,2625,1,308,94,113,113,neutral,0.9912,0.9912,0.0002,0.0002,0.0042,0.0021,0.0001,0.0000,0.0020
87.533333,2626,1,309,94,114,114,neutral,0.9896,0.9896,0.0002,0.0001,0.0050,0.0022,0.0001,0.0000,0.0027
87.566667,2627,1,309,93,114,114,neutral,0.9898,0.9898,0.0004,0.0001,0.0049,0.0017,0.0001,0.0000,0.0029
87.600000,2628,1,308,96,112,112,neutral,0.9850,0.9850,0.0005,0.0002,0.0082,0.0019,0.0002,0.0000,0.0040
87.633333,2629,1,308,96,113,113,neutral,0.9855,0.9855,0.0006,0.0001,0.0064,0.0023,0.0002,0.0000,0.0048
87.666667,2630,1,309,100,110,110,neutral,0.9773,0.9773,0.0022,0.0002,0.0085,0.0026,0.0005,0.0000,0.0086
87.700000,2631,1,308,100,110,110,neutral,0.9800,0.9800,0.0014,0.0003,0.0090,0.0021,0.0004,0.0000,0.0070
87.733333,2632,1,310,102,108,108,neutral,0.9722,0.9722,0.0020,0.0003,0.0121,0.0034,0.0006,0.0001,0.0093
87.766667,2633,1,308,102,108,108,neutral,0.9700,0.9700,0.0041,0.0004,0.0138,0.0018,0.0005,0.0001,0.0094
87.800000,2634,1,310,106,107,107,neutral,0.9726,0.9726,0.0020,0.0006,0.0105,0.0044,0.0007,0.0001,0.0093
87.833333,2635,1,308,104,109,109,neutral,0.9675,0.9675,0.0046,0.0003,0.0146,0.0021,0.0005,0.0001,0.0102
87.866667,2636,1,306,104,111,111,neutral,0.9662,0.9662,0.0018,0.0003,0.0192,0.0029,0.0005,0.0001,0.0090
87.900000,2637,1,305,103,113,113,neutral,0.9607,0.9607,0.0011,0.0003,0.0253,0.0035,0.0006,0.0001,0.0084
87.933333,2638,1,305,103,113,113,neutral,0.9697,0.9697,0.0005,0.0003,0.0202,0.0028,0.0004,0.0001,0.0061
87.966667,2639,1,307,104,111,111,neutral,0.9676,0.9676,0.0004,0.0004,0.0210,0.0040,0.0005,0.0001,0.0061
88.000000,2640,1,311,106,106,106,neutral,0.9744,0.9744,0.0002,0.0002,0.0180,0.0024,0.0002,0.0000,0.0045
88.033333,2641,1,311,106,106,106,neutral,0.9744,0.9744,0.0002,0.0002,0.0181,0.0024,0.0002,0.0000,0.0045
88.066667,2642,1,311,105,106,106,neutral,0.9762,0.9762,0.0002,0.0001,0.0177,0.0020,0.0002,0.0000,0.0036
88.100000,2643,1,312,105,105,105,neutral,0.9779,0.9779,0.0001,0.0001,0.0165,0.0020,0.0002,0.0000,0.0032
88.133333,2644,1,311,105,105,105,neutral,0.9806,0.9806,0.0003,0.0003,0.0126,0.0017,0.0002,0.0000,0.0042
88.166667,2645,1,311,105,106,106,neutral,0.9755,0.9755,0.0001,0.0003,0.0187,0.0020,0.0002,0.0000,0.0031
88.200000,2646,1,310,103,108,108,neutral,0.9707,0.9707,0.0001,0.0002,0.0223,0.0023,0.0002,0.0000,0.0040
88.233333,2647,1,310,103,107,107,neutral,0.9738,0.9738,0.0001,0.0002,0.0198,0.0023,0.0002,0.0000,0.0035
88.266667,2648,1,310,103,107,107,neutral,0.9758,0.9758,0.0001,0.0001,0.0169,0.0028,0.0002,0.0000,0.0040
88.300000,2649,1,310,104,107,107,neutral,0.9740,0.9740,0.0002,0.0001,0.0171,0.0029,0.0003,0.0000,0.0052
88.333333,2650,1,310,103,107,107,neutral,0.9734,0.9734,0.0003,0.0003,0.0192,0.0018,0.0002,0.0001,0.0047
88.366667,2651,1,310,103,108,108,neutral,0.9811,0.9811,0.0004,0.0002,0.0115,0.0020,0.0002,0.0000,0.0046
88.400000,2652,1,306,104,110,110,neutral,0.9665,0.9665,0.0002,0.0002,0.0249,0.0023,0.0003,0.0000,0.0056
88.433333,2653,1,306,104,110,110,neutral,0.9647,0.9647,0.0002,0.0002,0.0266,0.0023,0.0003,0.0000,0.0056
88.466667,2654,1,305,103,111,111,neutral,0.9732,0.9732,0.0002,0.0002,0.0192,0.0026,0.0002,0.0000,0.0044
88.500000,2655,1,305,102,112,112,neutral,0.9801,0.9801,0.0004,0.0003,0.0128,0.0017,0.0002,0.0000,0.0044
88.533333,2656,1,306,102,112,112,neutral,0.9749,0.9749,0.0005,0.0003,0.0167,0.0022,0.0003,0.0000,0.0050
88.566667,2657,1,307,102,111,111,neutral,0.9772,0.9772,0.0008,0.0003,0.0141,0.0021,0.0003,0.0000,0.0052
88.600000,2658,1,307,103,109,109,neutral,0.9762,0.9762,0.0011,0.0005,0.0125,0.0028,0.0004,0.0001,0.0065
88.633333,2659,1,308,103,108,108,neutral,0.9785,0.9785,0.0007,0.0010,0.0119,0.0025,0.0003,0.0001,0.0050
88.666667,2660,1,307,102,110,110,neutral,0.9675,0.9675,0.0006,0.0005,0.0239,0.0021,0.0003,0.0001,0.0050
88.700000,2661,1,306,101,113,113,neutral,0.9677,0.9677,0.0004,0.0006,0.0252,0.0017,0.0002,0.0001,0.0041
88.733333,2662,1,305,102,113,113,neutral,0.9682,0.9682,0.0002,0.0005,0.0258,0.0017,0.0002,0.0001,0.0034
88.766667,2663,1,305,103,112,112,neutral,0.9656,0.9656,0.0002,0.0008,0.0275,0.0017,0.0002,0.0001,0.0039
88.800000,2664,1,306,102,112,112,neutral,0.9729,0.9729,0.0002,0.0004,0.0214,0.0018,0.0002,0.0000,0.0031
88.833333,2665,1,309,103,109,109,neutral,0.9790,0.9790,0.0003,0.0007,0.0134,0.0024,0.0002,0.0001,0.0039
88.866667,2666,1,309,103,107,107,neutral,0.9772,0.9772,0.0002,0.0003,0.0169,0.0020,0.0002,0.0000,0.0031
88.900000,2667,1,306,102,109,109,neutral,0.9732,0.9732,0.0002,0.0004,0.0213,0.0017,0.0002,0.0000,0.0031
88.933333,2668,1,306,100,111,111,neutral,0.9816,0.9816,0.0002,0.0006,0.0130,0.0013,0.0001,0.0001,0.0031
88.966667,2669,1,305,99,112,112,neutral,0.9857,0.9857,0.0003,0.0003,0.0094,0.0009,0.0001,0.0000,0.0032
89.000000,2670,1,306,100,113,113,neutral,0.9802,0.9802,0.0002,0.0003,0.0146,0.0017,0.0002,0.0000,0.0030
89.033333,2671,1,306,100,112,112,neutral,0.9808,0.9808,0.0003,0.0007,0.0130,0.0014,0.0002,0.0001,0.0036
89.066667,2672,1,306,100,112,112,neutral,0.9824,0.9824,0.0003,0.0006,0.0109,0.0016,0.0002,0.0001,0.0039
89.100000,2673,1,305,101,111,111,neutral,0.9814,0.9814,0.0003,0.0003,0.0122,0.0016,0.0002,0.0000,0.0040
89.133333,2674,1,306,101,111,111,neutral,0.9790,0.9790,0.0003,0.0003,0.0145,0.0016,0.0002,0.0000,0.0041
89.166667,2675,1,305,101,111,111,neutral,0.9823,0.9823,0.0002,0.0003,0.0119,0.0014,0.0002,0.0000,0.0038
89.200000,2676,1,306,101,111,111,neutral,0.9813,0.9813,0.0002,0.0003,0.0134,0.0012,0.0001,0.0000,0.0034
89.233333,2677,1,306,101,111,111,neutral,0.9793,0.9793,0.0002,0.0003,0.0154,0.0012,0.0001,0.0000,0.0034
89.266667,2678,1,306,100,111,111,neutral,0.9867,0.9867,0.0001,0.0002,0.0096,0.0009,0.0001,0.0000,0.0024
89.300000,2679,1,306,100,111,111,neutral,0.9817,0.9817,0.0002,0.0005,0.0130,0.0012,0.0002,0.0000,0.0033
89.333333,2680,1,307,100,111,111,neutral,0.9812,0.9812,0.0001,0.0002,0.0139,0.0014,0.0001,0.0000,0.0029
89.366667,2681,1,308,100,111,111,neutral,0.9790,0.9790,0.0001,0.0001,0.0160,0.0018,0.0001,0.0000,0.0028
89.400000,2682,1,309,100,110,110,neutral,0.9755,0.9755,0.0001,0.0002,0.0198,0.0015,0.0001,0.0000,0.0027
89.433333,2683,1,310,101,109,109,neutral,0.9791,0.9791,0.0001,0.0003,0.0164,0.0013,0.0001,0.0000,0.0027
89.466667,2684,1,310,100,108,108,neutral,0.9772,0.9772,0.0001,0.0001,0.0180,0.0019,0.0001,0.0000,0.0027
89.500000,2685,1,310,99,109,109,neutral,0.9759,0.9759,0.0001,0.0001,0.0194,0.0017,0.0001,0.0000,0.0027
89.533333,2686,1,307,97,113,113,neutral,0.9857,0.9857,0.0001,0.0003,0.0100,0.0016,0.0001,0.0000,0.0023
89.566667,2687,1,310,99,109,109,neutral,0.9845,0.9845,0.0002,0.0003,0.0105,0.0012,0.0001,0.0000,0.0031
89.600000,2688,1,312,99,107,107,neutral,0.9821,0.9821,0.0001,0.0003,0.0123,0.0016,0.0002,0.0000,0.0033
89.633333,2689,1,312,99,107,107,neutral,0.9849,0.9849,0.0001,0.0002,0.0103,0.0016,0.0001,0.0000,0.0028
89.666667,2690,1,312,97,107,107,neutral,0.9786,0.9786,0.0003,0.0001,0.0151,0.0016,0.0002,0.0000,0.0040
89.700000,2691,1,312,97,106,106,neutral,0.9728,0.9728,0.0002,0.0001,0.0204,0.0021,0.0002,0.0000,0.0041
89.733333,2692,1,313,97,104,104,neutral,0.9672,0.9672,0.0003,0.0002,0.0241,0.0028,0.0004,0.0000,0.0051
89.766667,2693,1,314,96,103,103,neutral,0.9749,0.9749,0.0003,0.0001,0.0172,0.0023,0.0003,0.0000,0.0049
89.800000,2694,1,315,95,101,101,neutral,0.9537,0.9537,0.0003,0.0001,0.0385,0.0022,0.0003,0.0000,0.0049
89.833333,2695,1,316,97,100,100,neutral,0.9394,0.9394,0.0003,0.0003,0.0514,0.0031,0.0005,0.0001,0.0050
89.866667,2696,1,316,97,100,100,neutral,0.9041,0.9041,0.0002,0.0003,0.0888,0.0020,0.0004,0.0001,0.0042
89.900000,2697,1,317,97,100,100,neutral,0.8970,0.8970,0.0002,0.0004,0.0954,0.0020,0.0004,0.0001,0.0045
89.933333,2698,1,317,97,100,100,neutral,0.8993,0.8993,0.0002,0.0003,0.0934,0.0020,0.0004,0.0001,0.0044
89.966667,2699,1,315,96,102,102,neutral,0.9061,0.9061,0.0002,0.0004,0.0863,0.0021,0.0004,0.0001,0.0044
90.000000,2700,1,313,95,107,107,neutral,0.9069,0.9069,0.0002,0.0005,0.0865,0.0014,0.0003,0.0001,0.0041
