timestamp_seconds,frame_idx,face_id,x,y,w,h,yaw,pitch,roll,eye_away,looking_at_camera
87.466667,2624,1,308,95,113,113,-4.1,3.5,-6.6,0.206,1
87.500000,2625,1,308,94,113,113,-4.6,3.1,-7.1,0.259,1
87.533333,2626,1,309,94,114,114,-5.7,3.2,-7.9,0.354,0
87.566667,2627,1,309,93,114,114,-7.0,2.9,-8.7,0.306,0
87.600000,2628,1,308,96,112,112,-9.4,3.4,-10.7,0.423,0
87.633333,2629,1,308,96,113,113,-9.4,3.4,-10.7,0.445,0
87.666667,2630,1,309,100,110,110,-10.5,3.0,-11.4,0.490,0
87.700000,2631,1,308,100,110,110,-10.9,3.8,-11.8,0.532,0
87.733333,2632,1,310,102,108,108,-11.5,4.4,-12.2,0.591,0
87.766667,2633,1,308,102,108,108,-12.6,5.2,-12.3,0.692,0
87.800000,2634,1,310,106,107,107,-12.7,6.2,-12.6,0.721,0
87.833333,2635,1,308,104,109,109,-13.1,6.0,-12.6,0.649,0
87.866667,2636,1,306,104,111,111,-13.7,6.8,-12.4,0.737,0
87.900000,2637,1,305,103,113,113,-13.8,7.0,-12.1,0.762,0
87.933333,2638,1,305,103,113,113,-13.5,6.8,-11.7,0.733,0
87.966667,2639,1,307,104,111,111,-13.2,6.9,-11.5,0.741,0
88.000000,2640,1,311,106,106,106,-12.5,5.9,-10.3,0.683,0
88.033333,2641,1,311,106,106,106,-12.5,5.8,-10.3,0.679,0
88.066667,2642,1,311,105,106,106,-12.4,5.6,-10.1,0.714,0
88.100000,2643,1,312,105,105,105,-12.2,5.7,-9.9,0.672,0
88.133333,2644,1,311,105,105,105,-11.9,5.9,-9.8,0.678,0
88.166667,2645,1,311,105,106,106,-11.9,5.7,-9.8,0.699,0
88.200000,2646,1,310,103,108,108,-11.7,4.7,-9.4,0.658,0
88.233333,2647,1,310,103,107,107,-11.6,4.8,-9.4,0.661,0
88.266667,2648,1,310,103,107,107,-11.4,4.9,-9.6,0.658,0
88.300000,2649,1,310,104,107,107,-11.6,5.2,-9.8,0.649,0
88.333333,2650,1,310,103,107,107,-11.6,5.3,-9.8,0.647,0
88.366667,2651,1,310,103,108,108,-11.5,6.1,-10.4,0.616,0
88.400000,2652,1,306,104,110,110,-11.4,7.3,-10.7,0.690,0
88.433333,2653,1,306,104,110,110,-11.4,7.4,-10.7,0.688,0
88.466667,2654,1,305,103,111,111,-11.3,7.2,-10.8,0.631,0
88.500000,2655,1,305,102,112,112,-11.0,7.3,-10.7,0.574,0
88.533333,2656,1,306,102,112,112,-11.1,6.5,-10.7,0.573,0
88.566667,2657,1,307,102,111,111,-11.1,6.1,-10.9,0.608,0
88.600000,2658,1,307,103,109,109,-11.2,6.0,-11.0,0.604,0
88.633333,2659,1,308,103,108,108,-11.4,5.6,-10.8,0.642,0
88.666667,2660,1,307,102,110,110,-11.4,6.0,-10.8,0.619,0
88.700000,2661,1,306,101,113,113,-11.3,6.1,-10.7,0.597,0
88.733333,2662,1,305,102,113,113,-11.2,6.7,-10.6,0.564,0
88.766667,2663,1,305,103,112,112,-11.1,6.8,-10.5,0.545,0
88.800000,2664,1,306,102,112,112,-11.4,6.9,-10.6,0.627,0
88.833333,2665,1,309,103,109,109,-11.2,6.0,-10.5,0.570,0
88.866667,2666,1,309,103,107,107,-11.3,5.5,-10.4,0.608,0
88.900000,2667,1,306,102,109,109,-11.4,5.2,-10.3,0.598,0
88.933333,2668,1,306,100,111,111,-11.2,4.2,-10.0,0.591,0
88.966667,2669,1,305,99,112,112,-11.2,3.8,-10.1,0.589,0
89.000000,2670,1,306,100,113,113,-10.8,4.2,-10.3,0.564,0
89.033333,2671,1,306,100,112,112,-10.8,4.1,-10.4,0.598,0
89.066667,2672,1,306,100,112,112,-10.8,4.6,-10.6,0.609,0
89.100000,2673,1,305,101,111,111,-11.0,4.3,-10.5,0.644,0
89.133333,2674,1,306,101,111,111,-10.7,4.5,-10.5,0.633,0
89.166667,2675,1,305,101,111,111,-10.7,4.3,-10.5,0.635,0
89.200000,2676,1,306,101,111,111,-10.4,4.4,-10.5,0.614,0
89.233333,2677,1,306,101,111,111,-10.3,4.6,-10.5,0.642,0
89.266667,2678,1,306,100,111,111,-10.4,4.2,-10.3,0.642,0
89.300000,2679,1,306,100,111,111,-10.4,4.1,-10.3,0.602,0
89.333333,2680,1,307,100,111,111,-10.2,4.0,-10.4,0.604,0
89.366667,2681,1,308,100,111,111,-10.2,3.3,-10.3,0.563,0
89.400000,2682,1,309,100,110,110,-10.3,3.0,-10.3,0.538,0
89.433333,2683,1,310,101,109,109,-10.3,2.8,-10.3,0.602,0
89.466667,2684,1,310,100,108,108,-10.1,2.2,-10.1,0.558,0
89.500000,2685,1,310,99,109,109,-10.1,2.4,-10.1,0.547,0
89.533333,2686,1,307,97,113,113,-10.0,1.4,-10.0,0.540,0
89.566667,2687,1,310,99,109,109,-10.0,1.4,-10.0,0.484,0
89.600000,2688,1,312,99,107,107,-9.5,0.6,-10.0,0.475,0
89.633333,2689,1,312,99,107,107,-9.5,-0.3,-9.7,0.496,0
89.666667,2690,1,312,97,107,107,-9.1,-1.6,-9.4,0.499,0
89.700000,2691,1,312,97,106,106,-8.7,-3.5,-9.1,0.452,0
89.733333,2692,1,313,97,104,104,-8.4,-3.9,-8.8,0.419,0
89.766667,2693,1,314,96,103,103,-8.8,-4.6,-8.8,0.480,0
89.800000,2694,1,315,95,101,101,-8.9,-5.4,-8.3,0.551,0
89.833333,2695,1,316,97,100,100,-8.8,-4.9,-8.4,0.815,0
89.866667,2696,1,316,97,100,100,-8.8,-5.0,-8.3,0.841,0
89.900000,2697,1,317,97,100,100,-8.9,-5.1,-8.3,0.857,0
89.933333,2698,1,317,97,100,100,-8.5,-5.2,-8.0,0.847,0
89.966667,2699,1,315,96,102,102,-8.5,-4.6,-7.9,0.849,0
90.000000,2700,1,313,95,107,107,-8.5,-3.9,-8.1,0.806,0
